obs,pred
-0.5373092428181396,-0.5267111350810334
-0.5802995428337712,-0.5412446007955618
-0.5198443072978132,-0.5211527097977504
-0.341187501982285,-0.2692494941298806
-0.370681347066162,-0.3391972663766618
-0.34999927405874964,-0.32670288915122664
-0.28237803876789536,-0.2704708162166336
-0.3478124397288822,-0.36984327970860087
-0.3613294330539303,-0.3958293631043352
-0.28477607426348167,-0.2952478946256394
-0.1094929671642648,-0.10894343900468391
-0.023802312409569107,-0.035836619979305116
0.03336449856792681,0.022581975647684802
0.11516638885700935,0.10793441841758494
0.17302057192523243,0.16661400300617552
0.27438209867233865,0.2650628323951112
0.4694575983203408,0.469407914403616
0.5003346685768333,0.48962463846818033
0.5481766000926631,0.5571365632062883
0.5029873860852125,0.5380408436427364
0.40338080865350506,0.42975833839194144
0.40899936512871427,0.42209897200161145
0.4993518530341665,0.5339361923194372
0.6306257243082667,0.6619547282564964
0.750998398145384,0.7838281294324856
0.8740227210195533,0.9030720820312259
0.9180997750942017,0.908322015898477
0.8931137511811682,0.9369046330186241
0.8871078144902531,0.9113904281127386
1.0117123470981502,1.0196252083109092
1.131513151337028,1.1623406860755912
1.1939076029727251,1.2149383241102247
1.336008472286071,1.361304768400682
1.2380785638051497,1.2852078843051122
1.210288693050426,1.2076209575839447
1.2614936380692927,1.28382029620791
1.2721386991852872,1.3032256350183393
1.2450328875181815,1.2635061631739963
1.1754067845004703,1.1880773110961333
1.1636138290217237,1.1949804669044857
1.0279840969433454,1.0437102140973413
0.9566087876436205,0.963959217421532
0.9685390416879398,0.9890152262065114
0.9973747677936478,1.0274438066087828
0.9938215070348125,1.0165024227779857
0.9111542365898619,0.9317995957352739
0.7870135986166173,0.8123369626715229
0.9303663008090658,0.9448699680454627
0.9640027873078834,0.971464278744328
0.9141727274493261,0.9127117116281231
0.8540804160075799,0.8504162716687664
0.8932863686600638,0.9325658677555848
0.8415711692228383,0.8944342630228161
0.7537582595840957,0.8133540880157033
0.6088695704989708,0.6370756108357225
0.5277016027644554,0.578785335647179
0.46476338826238156,0.43701082496484006
0.3587075772579184,0.327588616964803
0.2695969201527537,0.2359358588134055
0.17430672944572811,0.1837348313995563
-0.011614477010990387,-0.01651262782359995
-0.14703045731935233,-0.1723302853252957
-0.35918049977642696,-0.371261497317189
-0.5527182020664478,-0.571193139788772
-0.630679568628356,-0.6647513384740587
-0.7741574600446663,-0.8143775700654212
-0.9410101206122692,-0.9725287782211148
-0.8783114514458499,-0.8797939554126375
-0.7125921421590429,-0.7144614921058727
-0.46554224973763975,-0.49776393180016515
-0.31350379572584347,-0.30073520720613106
-0.2998893043921688,-0.28333132295026275
-0.29748052482379017,-0.2050533623980899
-0.36961260862091566,-0.32214989538704075
-0.4119609948068439,-0.39590472001267707
-0.4250056347658975,-0.4008019099430859
-0.4658056279198475,-0.4432997040362976
-0.5105546614201624,-0.4709141970945298
-0.5667519199973372,-0.5629473903980051
-0.5881395105581932,-0.5974073121331502
-0.5437233355561271,-0.5239277672731186
-0.6028858395049499,-0.5879575142754236
-0.5627709739099453,-0.5149741556279397
-0.48165447087770036,-0.42656711657163643
-0.41266339598558255,-0.37608665447227474
-0.4318419517567682,-0.3736204148902884
-0.3842491521387805,-0.3767277075889643
-0.30888951325912667,-0.30563076474978973
-0.273370469320682,-0.2765675136108607
-0.2835220154024471,-0.2599663481194716
-0.1912435337299325,-0.15894901753858834
-0.1818773882732147,-0.20809957415254865
-0.1732768322023485,-0.1875525885686564
-0.14573533651161,-0.14256157599244118
-0.12228962531614113,-0.132308777412524
-0.06784132074302793,-0.042993278030026325
-0.03669520718031057,-0.02491708601615653
-0.1150688812455944,-0.04533313377784708
-0.27830832052105076,-0.1940943191106312
-0.5718348755399207,-0.49323699686446454
-0.7514340428864694,-0.7064696827339214
-0.7882311269312974,-0.7724064729771067
-0.8720158996656873,-0.8488604639341057
-0.9007984396430972,-0.8758443511508498
-0.8522626547191481,-0.7996225152694907
-0.7486132785820951,-0.684851361725862
-0.6922621601337726,-0.661362206783018
-0.7804413179997456,-0.7521289647659162
-0.784015948185129,-0.7865681106696949
-0.7616591947707898,-0.7760146412902673
-0.7520522722684151,-0.7323986325933982
-0.57733079525055,-0.5627319153469765
-0.5860718998206098,-0.5502330564779181
-0.6246418152356912,-0.6270302641690899
-0.5200847133464814,-0.5433306723433022
-0.3994074064620145,-0.405099924896888
-0.36143880296619474,-0.38726888954812666
-0.3711710037317088,-0.41116364807876077
-0.3793313644555598,-0.4264370598672828
-0.3778677368155565,-0.4092038342262098
-0.45695108731052714,-0.4641536822083873
-0.37450694929445144,-0.3744085905728112
