station,date,idx30_obs,pred_stack,pred_meta,pred_gru,pred_ridge
屏山,2022-08-30,-1.5312732746746713,-1.5858124438302534,-1.6347616084388756,-1.567614121462693,-1.5996752657082747
屏山,2022-08-31,-1.7380382661612155,-1.6578930629251083,-1.6349673485289211,-1.6226909691340379,-1.5347611212444614
屏山,2022-09-01,-2.0132618776617157,-1.8693963685916268,-1.8681565856947169,-1.8316927459850059,-1.7682238870700753
屏山,2022-09-02,-2.1739856086167144,-2.0286820558589627,-2.0654334330747837,-1.9934666655358162,-1.9602852884629594
屏山,2022-09-03,-2.101440204494435,-2.046208309761578,-2.128847443794907,-1.9918945880560808,-2.096357130232814
屏山,2022-09-04,-2.2593892341311737,-2.0908552152108477,-2.1526712677013053,-2.044348219899586,-2.1231814590646643
屏山,2022-09-05,-2.3307792645914107,-2.2453666164301858,-2.321932084562345,-2.201866774310414,-2.326954137239266
屏山,2022-09-06,-2.331884538820102,-2.2855525353684634,-2.3567357572673266,-2.239284402758397,-2.373237465885989
屏山,2022-09-07,-2.3016978494399147,-2.285882574289598,-2.3296139185303097,-2.235250804778371,-2.3444792039515185
屏山,2022-09-08,-2.1808501807382434,-2.1104341212524647,-2.18189989445791,-2.0623752306976506,-2.192315827833692
屏山,2022-09-09,-2.04091795206244,-2.045164057117585,-2.098872074299475,-2.0005499181223563,-2.1332977455926248
屏山,2022-09-10,-1.9400671991294764,-1.9674521192511105,-1.9951254079121095,-1.9250002100654597,-2.0205854175778875
屏山,2022-09-11,-1.89153461961951,-1.9216035397156088,-1.916875791529872,-1.8823259401246697,-1.943876536849782
屏山,2022-09-12,-1.8099093461568612,-1.842348373095238,-1.8467319547945107,-1.8045172462435455,-1.8735742102008537
屏山,2022-09-13,-1.665771970493463,-1.6625242925342683,-1.7008205605704954,-1.6297718473398501,-1.734826916227153
屏山,2022-09-14,-1.0883059568790225,-1.1305019078222396,-1.2783677735421686,-1.1129257919243438,-1.2964562808010778
屏山,2022-09-15,-0.8860367365811295,-0.9049986597906818,-0.9346239862073492,-0.8862458008041936,-1.0107053774686714
屏山,2022-09-16,-0.7385421052879588,-0.7662497037504716,-0.788871259975455,-0.7513908885167455,-0.8325546417254694
屏山,2022-09-17,-0.9322938283208126,-0.7527007750046375,-0.7030616153565783,-0.7367782965644702,-0.6855561372853283
屏山,2022-09-18,-0.8171393310087149,-0.7981425637619852,-0.8395299787079404,-0.7837983361914456,-0.8974729413555559
屏山,2022-09-19,-0.35668594570426415,-0.35618952205364374,-0.4919856982210258,-0.3559845536373347,-0.566025893730359
屏山,2022-09-20,0.04165632949465832,0.013555922203002583,-0.07006419372037624,0.0033312468179395732,-0.16732454167599742
屏山,2022-09-21,0.24570331913272417,0.22620000743752278,0.19836989092946639,0.2090657192733924,0.09999145450916395
屏山,2022-09-22,0.540492154305898,0.4985155367823919,0.45596022331605446,0.47117813395506913,0.38795107357383046
屏山,2022-09-23,0.8182741016808561,0.7707985964708113,0.7364436223638255,0.7369095352220965,0.6680778999958361
屏山,2022-09-24,0.8703210614652439,0.9850900187066995,0.9865116791673427,0.9467549295455767,0.9623429171007449
屏山,2022-09-25,0.8747494596007497,0.8531916259417256,0.8869856526018187,0.8173498146231244,0.8237596334758022
屏山,2022-09-26,1.0954029756366912,1.0370263323491817,1.003494021804787,0.988258214271038,0.9445925810169625
屏山,2022-09-27,0.95247368488749,0.9535606170250616,1.0473202225555656,0.9155737901571575,1.0834732558280353
屏山,2022-09-28,0.8160262160865306,0.7818146545754912,0.8664866740282624,0.7473311671116247,0.8947105815799892
屏山,2022-09-29,0.725317511712422,0.670159104063085,0.7439685097656967,0.6357283872108892,0.7340129688129939
屏山,2022-09-30,0.6956276614994825,0.640307617882115,0.6958427210338838,0.6023781323087822,0.661091878300091
屏山,2022-10-01,0.7133705776434913,0.637457529975755,0.6756699230127798,0.5994584750471039,0.6439137679716571
屏山,2022-10-02,0.6346123689094048,0.6017283236631596,0.6647459315208122,0.5698975537076725,0.6744939515979238
屏山,2022-10-03,0.8975168621619253,0.9287325487899307,0.874070208634105,0.8888998783444,0.8782457352221227
屏山,2022-10-04,0.9640514621127989,0.956964766674204,0.9717676058822773,0.913217988958763,0.8893324905129665
屏山,2022-10-05,1.1630227269395907,1.104963300917287,1.0695275680626215,1.054719030340802,1.0120283771729923
屏山,2022-10-06,1.2941153736046578,1.1993127619800423,1.209543374940036,1.1499720619894407,1.165614719660862
屏山,2022-10-07,1.4034354238738904,1.2903341722959742,1.3174008066810747,1.237904046821672,1.3011816493689954
屏山,2022-10-08,1.5542442157866283,1.525006328945185,1.5357521825230653,1.4655767665240267,1.5531208962644063
屏山,2022-10-09,1.6783691234875524,1.6292471039619618,1.639437471168623,1.5688694513162778,1.618927214286611
屏山,2022-10-10,1.7194404489991475,1.6633810825827273,1.6819627487187565,1.6051642351181845,1.6467980514241451
屏山,2022-10-11,1.7988343981730457,1.736599030046097,1.7278024243265298,1.673288067449551,1.6922784832278344
屏山,2022-10-12,1.8599701905850483,1.7774173652911676,1.7829508595768109,1.713758199760921,1.7753497545535841
屏山,2022-10-13,1.8309697418163644,1.7745316616738938,1.8079767137265494,1.7131952340904097,1.8305563621316914
屏山,2022-10-14,1.363732097818495,1.4006287871348453,1.5983438264781886,1.3619724442612797,1.7763038994489653
屏山,2022-10-15,1.2651621750124524,1.2500252604360076,1.2887647066350387,1.2018646276670173,1.2830219106882585
屏山,2022-10-16,1.1830198801463714,1.1808983709662717,1.2005879231497931,1.1324341736212593,1.1581237859033953
屏山,2022-10-17,1.0883503525615372,1.0808829251732737,1.1084596952576964,1.034257092106596,1.0666697634188966
屏山,2022-10-18,1.008500166130833,0.9996548856063503,1.027426354910435,0.9566594213126363,0.9748999482976293
屏山,2022-10-19,0.6079268819906003,0.6229497075730845,0.7965108247293775,0.6057902361333622,0.8791292422908581
屏山,2022-10-20,0.2792767361434653,0.2992853160574975,0.43498619051842596,0.2853954855986999,0.4713635730898937
屏山,2022-10-21,0.13543850277198438,0.15838307865507656,0.19384432126268406,0.14279958758341116,0.14172108449742257
屏山,2022-10-22,-0.07964852992607978,-0.07550552493409027,0.012576319494257904,-0.07851813178131394,0.024888751449009348
屏山,2022-10-23,-0.28237860268331816,-0.3016380951575554,-0.20203671168368958,-0.2976409736014569,-0.17621058734959694
屏山,2022-10-24,-0.4300711089303741,-0.43843542895872484,-0.3467862026986596,-0.4283393246669489,-0.3034572566317559
屏山,2022-10-25,-0.3326258115559535,-0.29757303663288875,-0.33938929441800547,-0.30711475270453215,-0.4460100299570799
屏山,2022-10-26,-0.42734324227196674,-0.3928671450681149,-0.34547874995101346,-0.39145640675881865,-0.361061484188822
屏山,2022-10-27,-0.3743992414486963,-0.32611677326862165,-0.35037816586335446,-0.33216292603311026,-0.41810877106647326
屏山,2022-10-28,-0.255609982759289,-0.2161452522872571,-0.2734066786267777,-0.22937865551415393,-0.3626585520257157
屏山,2022-10-29,-0.1104732376675892,-0.08957114860600665,-0.15607463674940925,-0.1063620345374698,-0.24654590305075902
屏山,2022-10-30,-0.028346741708271332,-0.01634318978889731,-0.05858111718639921,-0.032477368385733264,-0.12833008698682327
屏山,2022-10-31,0.008938280358553293,0.0009111761880833292,-0.009162897375011938,-0.014895988968060532,-0.06648272235052148
屏山,2022-11-01,-0.005073438378399418,-0.023083886015904182,-0.006313078441468714,-0.03770581410739976,-0.06437275859670974
屏山,2022-11-02,-0.3408675541792425,-0.29985199693498665,-0.13506418688737137,-0.2903843318622849,-0.03292718739463498
屏山,2022-11-03,-0.26779818358990165,-0.2613241970980608,-0.27504731635002266,-0.2688662097209297,-0.33178240184175517
屏山,2022-11-04,-0.15428307745116693,-0.11616510314776256,-0.14697899261708192,-0.12919433189190613,-0.18801287711257886
屏山,2022-11-05,-0.15516256291254502,-0.15859245975270236,-0.13553812812047744,-0.1729108214131909,-0.1979140595864994
屏山,2022-11-06,-0.16036101723764612,-0.16893376337424046,-0.1470457423952862,-0.17774900798251925,-0.17701545789661052
屏山,2022-11-07,-0.27316446211280465,-0.23847235562226055,-0.1553114959436829,-0.23700347466489738,-0.09840176732949656
屏山,2022-11-08,-0.4133726828684312,-0.3854180004114538,-0.31541356950456056,-0.38718997106869346,-0.30133266075671034
屏山,2022-11-09,-0.4147673050685389,-0.39771242509986693,-0.39938324713811135,-0.4028883673276946,-0.4234491985192046
屏山,2022-11-10,-0.39538930131623595,-0.37184672280702125,-0.3802194125274367,-0.3777673598702977,-0.40518848929802703
屏山,2022-11-11,-0.34052154754771474,-0.3039906909419676,-0.32721899048212694,-0.3136739794644934,-0.35087185897613815
屏山,2022-11-12,-0.34307842911397674,-0.3283287463544424,-0.32212965379133807,-0.3373301720915231,-0.34091596186632617
屏山,2022-11-13,-0.3164603746078358,-0.2918774315030694,-0.3043823747227423,-0.30140967973156146,-0.3290100452244646
屏山,2022-11-14,-0.31322436079396554,-0.3218002678249034,-0.3074180204829633,-0.3303288653198441,-0.3369791199009493
屏山,2022-11-15,-0.2711528274008741,-0.29321358457776037,-0.29297727433584714,-0.30224237505272655,-0.32888767557771653
屏山,2022-11-16,-0.20560809193545213,-0.2375949922636577,-0.24065782468320956,-0.24744999303242673,-0.2718241835515995
屏山,2022-11-17,-0.16520484296120244,-0.19289516780392205,-0.18263894121182941,-0.20363229553262857,-0.20898247278622253
屏山,2022-11-18,-0.09450248509925409,-0.12009218047239727,-0.1200172390806828,-0.13232061963640276,-0.14989345592091863
屏山,2022-11-19,-0.07161347714512728,-0.0931975699710105,-0.0815137321265761,-0.1057925319000181,-0.11044076801113938
屏山,2022-11-20,-0.016988490821107396,-0.03727078303846708,-0.037608149150128285,-0.051379709478902795,-0.06274644877716777
屏山,2022-11-21,0.031285965678996545,0.03351180663225438,0.029848881018548722,0.017960816751782717,-0.00365547072903234
屏山,2022-11-22,0.06243843442013003,0.05130071898292038,0.05581997799092514,0.03596362556129048,0.031643966643168396
屏山,2022-11-23,0.029980733348327543,0.04125121191292336,0.06457089543133568,0.03047891366968937,0.07282540035103556
屏山,2022-11-24,-0.034701139175794274,-0.032616848413599527,0.005179622218140969,-0.041196513644032796,0.016500635673804245
屏山,2022-11-25,-0.1077377210512751,-0.11269858890482197,-0.07765465113002779,-0.12000858743090667,-0.08113354925245074
屏山,2022-11-26,-0.19208517749846457,-0.18932795755831236,-0.1478748761453598,-0.1925146881322057,-0.12612725526680377
屏山,2022-11-27,-0.26876915690868963,-0.24082878009559586,-0.2174614457239567,-0.2423095923161151,-0.21000459916981049
屏山,2022-11-28,-0.34195781044983264,-0.32246634097850996,-0.30449014192801566,-0.32234308093898906,-0.2935417833538312
屏山,2022-11-29,-0.3385025819352878,-0.3042268231053262,-0.32512039407604854,-0.3071023168854714,-0.3406520791282139
屏山,2022-11-30,-0.24971205071172003,-0.19868586688188133,-0.25093835899800093,-0.20684107816752934,-0.29607946211595876
屏山,2022-12-01,-0.18525098261036918,-0.17272961164403727,-0.20079614227316359,-0.18318979754062975,-0.2508554931106082
屏山,2022-12-02,-0.20384521812437506,-0.1793177910089956,-0.16763574878998636,-0.18612982995692667,-0.18906414901959784
屏山,2022-12-03,-0.2448336777485773,-0.21955085624459533,-0.18543560555181862,-0.2200924673284376,-0.17705499133572486
屏山,2022-12-04,-0.43152515000818975,-0.42058928661258416,-0.3126567947607948,-0.410805086909136,-0.25195213052940363
屏山,2022-12-05,-0.45386210702321267,-0.43479479098911455,-0.421890655009616,-0.43374329648390225,-0.44377980381941584
屏山,2022-12-06,-0.4342778289452005,-0.41143958079906556,-0.4054642142600182,-0.4098515059291776,-0.4257087779386135
屏山,2022-12-07,-0.5332665628318305,-0.47603502400971837,-0.4327441570737333,-0.4669085574475711,-0.4130634791381811
屏山,2022-12-08,-0.5188541905344091,-0.481373670676904,-0.4921580189023304,-0.47789039479001455,-0.5244896644723023
屏山,2022-12-09,-0.5034770479878505,-0.4574481045563294,-0.47251702280468794,-0.45477710431634777,-0.5069102244413879
屏山,2022-12-10,-0.5070043092777186,-0.46207636618957987,-0.47107369611990557,-0.45851981097748523,-0.4966101014855939
屏山,2022-12-11,-0.4449668161046551,-0.3546006755100193,-0.4005876517621802,-0.3510569716336127,-0.4244950538701888
屏山,2022-12-12,-0.42045222548508415,-0.37511075431347707,-0.3984275292154982,-0.37641274598544977,-0.43556038037496614
屏山,2022-12-13,-0.3776536863929644,-0.3204639960311761,-0.35500360791949087,-0.32147070377991427,-0.38077742167817896
屏山,2022-12-14,-0.3660089813108966,-0.3546821167689755,-0.3601056178674133,-0.35768532255250585,-0.3861493987148281
屏山,2022-12-15,-0.3161341346958652,-0.2877049619302385,-0.3149754962603206,-0.2923556021018465,-0.3418804056381133
屏山,2022-12-16,-0.16327548054148283,-0.10016613254846814,-0.1699681920179731,-0.1105292730527602,-0.2093383330977698
屏山,2022-12-17,-0.14564962136734413,-0.12729567318297016,-0.13404534011716346,-0.13716198193995427,-0.16681057728775187
屏山,2022-12-18,-0.17415241477540558,-0.16261440842728378,-0.148220081423392,-0.17072803837043987,-0.16813521461591407
屏山,2022-12-19,-0.11878438640752148,-0.10635025909304893,-0.12706388910431896,-0.11784922171808149,-0.17953009032580103
屏山,2022-12-20,-0.11357745851119877,-0.11572302313604484,-0.10427470901990765,-0.1254346335686869,-0.1414224965181401
屏山,2022-12-21,-0.15828996364800768,-0.15530704397981873,-0.1303507443455187,-0.16216146562373734,-0.15434665149514815
屏山,2022-12-22,-0.14689108117064295,-0.15191386100166163,-0.14148506145031195,-0.15813534694300307,-0.1722851869313511
屏山,2022-12-23,-0.19055514139748664,-0.18152710775637731,-0.15607594265880936,-0.1892778284452012,-0.18214937358555994
屏山,2022-12-24,-0.1921131061517729,-0.18033350656461897,-0.18688339904034484,-0.18655597193801055,-0.21716357966168084
屏山,2022-12-25,-0.06799552935134501,-0.04278250722081428,-0.10575239744578205,-0.055119767221541056,-0.16570516950014386
屏山,2022-12-26,-0.04799305975771645,-0.026117977298742642,-0.04606577121116355,-0.038885847939281924,-0.09319442391654643
屏山,2022-12-27,0.041632088551417555,0.08400541686489507,0.03491524743078315,0.06829938548786683,-0.0202752254882858
屏山,2022-12-28,0.061210311958574494,0.08272817069206773,0.05824876913687358,0.06666588574668415,0.005773726129658665
屏山,2022-12-29,0.02607718279773034,0.014557333042234739,0.025158609093624343,0.0014687619385122662,0.0039479293743155605
屏山,2022-12-30,0.011248534256646755,0.04887797508788752,0.049063718440242855,0.03648989220968074,0.03628437842779836
屏山,2022-12-31,0.07178512479476118,0.08743245702823965,0.06510888558456847,0.07083601061854652,0.04396317764039563
屏山,2023-01-01,0.1386256191827459,0.15654590156710554,0.13339046583552402,0.1377520251535482,0.12005057905293469
屏山,2023-01-02,0.10141270687311961,0.12956596175832114,0.14114381318302777,0.11309149915850789,0.1546759431852142
屏山,2023-01-03,0.10341820529485735,0.11908830932350128,0.11607274934024775,0.10073660196093899,0.11564623636217523
屏山,2023-01-04,0.18059143327394148,0.20858720735738573,0.1723496461310138,0.18767336511120167,0.15958163636660377
屏山,2023-01-05,0.12982203871979142,0.14697444637684912,0.16277710762955047,0.12928897540656842,0.1721174168559762
屏山,2023-01-06,0.06195697307806329,0.0764884910584011,0.08806012457357741,0.06117050027171864,0.09101137593881221
屏山,2023-01-07,0.008828202769532853,0.01976207576629418,0.028239123229656975,0.004637400844252316,0.013869439700738697
屏山,2023-01-08,-0.037323791088210455,-0.024697986324548542,-0.016187276449417257,-0.03765273185825862,-0.03891901507007037
屏山,2023-01-09,-0.07707709785792156,-0.06825012232486057,-0.06392610048215164,-0.07914549510912104,-0.08533528306774914
屏山,2023-01-10,-0.21658234609944693,-0.17176252637369083,-0.1356857849219743,-0.17540317918318069,-0.1214088784650015
屏山,2023-01-11,-0.2478521686080415,-0.2311446902195746,-0.23430341794076184,-0.2391092832524359,-0.2553963181735652
屏山,2023-01-12,-0.32257838206909306,-0.29878756205480905,-0.2844353209493138,-0.3048511665176454,-0.29270899899338887
屏山,2023-01-13,-0.29788841375303066,-0.2906353335849501,-0.314841373428971,-0.29883831444286124,-0.34170609641294925
屏山,2023-01-14,-0.2914208677689134,-0.25290381200477996,-0.2773124458843823,-0.2598219560914751,-0.29411481046267535
屏山,2023-01-15,-0.4462156216483299,-0.3664584812623881,-0.3343887892461874,-0.36605688444207574,-0.32202586367378333
屏山,2023-01-16,-0.42707983440999997,-0.39312461697826273,-0.41962614875019727,-0.39824152616525077,-0.45784616948530954
屏山,2023-01-17,-0.41159631960684545,-0.40486061699930626,-0.4159341054378347,-0.41139381461054136,-0.45838990267192714
屏山,2023-01-18,-0.4511252177180405,-0.4344380996443127,-0.42677463744722766,-0.43838811942272765,-0.4506808523648724
屏山,2023-01-19,-0.47956433320296393,-0.4857418189014473,-0.4678008794047577,-0.4878564126976779,-0.4917670771155331
屏山,2023-01-20,-0.45372326511016703,-0.4750795138454189,-0.4645781621229618,-0.47820339752942886,-0.49260544127068523
屏山,2023-01-21,-0.44038375674450614,-0.4295502291582596,-0.4184310635704842,-0.4318033383901858,-0.42820722005921774
屏山,2023-01-22,-0.4268313554668579,-0.41717715310824505,-0.422232684553425,-0.42087266895242176,-0.4432496639624636
屏山,2023-01-23,-0.35392465963711595,-0.3207143151193821,-0.35301491566134063,-0.3256680746706257,-0.38140123085483446
屏山,2023-01-24,-0.4559827554902986,-0.43658635028735676,-0.3937209130182373,-0.4330516987374741,-0.3806339200429554
屏山,2023-01-25,-0.46697768160650294,-0.4608424005254525,-0.4587171516957069,-0.4597573678924631,-0.46597919515103414
屏山,2023-01-26,-0.5030557734872583,-0.4522974198034914,-0.4459707042762792,-0.44845576082553174,-0.44035235555938373
屏山,2023-01-27,-0.5399238515158411,-0.5319652241145578,-0.524922988955087,-0.5308411922781178,-0.5328759772021423
屏山,2023-01-28,-0.5632885889085595,-0.5794413229197846,-0.5692770739011268,-0.5767003378078572,-0.5756825001494585
屏山,2023-01-29,-0.6775429584868287,-0.6699044569671424,-0.6307280653547169,-0.6611765895696389,-0.6161445002068364
屏山,2023-01-30,-0.8015040339175494,-0.7903702658882994,-0.7526757846474796,-0.7788311317093319,-0.7327705793343748
屏山,2023-01-31,-0.9243151374023812,-0.8981174076445414,-0.8738068356889885,-0.8829619135389033,-0.860930865800871
屏山,2023-02-01,-0.9926801474561523,-0.9802485429212029,-0.9822072289429082,-0.9653104233711755,-0.9862353064877427
屏山,2023-02-02,-1.0093445011546545,-0.9931553797587792,-1.0146118273607352,-0.9779580965523353,-1.0190220021241567
屏山,2023-02-03,-1.102816628538566,-1.050453223162709,-1.0511446428305826,-1.0340539690724422,-1.04285579842961
屏山,2023-02-04,-1.1162977687146276,-1.1136641056115872,-1.1350391119545873,-1.0995421200771498,-1.1437450163303604
屏山,2023-02-05,-1.0784633177299165,-1.0799560908933512,-1.1107816074082957,-1.0712636017686885,-1.136193179707231
屏山,2023-02-06,-1.006172922097779,-1.0036259238912957,-1.0443858493704679,-0.9971236822687968,-1.0647497256806242
屏山,2023-02-07,-0.9471588169444305,-0.9491822642004809,-0.980850626514201,-0.9423425637170734,-0.9862594064521277
屏山,2023-02-08,-0.8724627581186193,-0.8593333230878317,-0.9058483912935673,-0.8537515695139002,-0.9133726257407384
屏山,2023-02-09,-0.8444633482646859,-0.8334022956452183,-0.8653626474289136,-0.8277710955926347,-0.868456940393106
屏山,2023-02-10,-0.8252655303298477,-0.8124628100871762,-0.8456349864347141,-0.8067380594339257,-0.8443204699044033
屏山,2023-02-11,-0.7774684746097693,-0.7644670780597169,-0.8127300466380663,-0.7609840989704184,-0.8243999498356056
屏山,2023-02-12,-0.7154236505362095,-0.6816632807229299,-0.7370023787456363,-0.6799033897276419,-0.7477020506183651
屏山,2023-02-13,-0.7142369350485611,-0.6674878122626036,-0.6951971321511439,-0.6635284730398328,-0.7078607730426969
屏山,2023-02-14,-0.7144778753328931,-0.702931974168852,-0.7103693656409116,-0.6982536131022494,-0.7274609297918249
屏山,2023-02-15,-0.7159566396500348,-0.6853617942227752,-0.6931526716256544,-0.6808391331723842,-0.6989839726140554
屏山,2023-02-16,-0.7107316961399415,-0.6879731381469762,-0.6972225976308126,-0.6869536977815864,-0.7095075841558336
屏山,2023-02-17,-0.6990835185260595,-0.6823102994711976,-0.6918522233011546,-0.6806729265214531,-0.7032332830831829
屏山,2023-02-18,-0.6613400656827333,-0.6634797982349172,-0.6720841978345862,-0.6600136178892664,-0.6720050715968393
屏山,2023-02-19,-0.6732919859511919,-0.681053124235458,-0.6658381518925938,-0.6754701241116445,-0.6477628818062409
屏山,2023-02-20,-0.6276492058652539,-0.5970992362337457,-0.610404138000302,-0.5928071869115217,-0.592731859682939
屏山,2023-02-21,-0.5104092899601158,-0.47238272189478375,-0.5163869715203726,-0.47463603888502365,-0.5211865447231185
屏山,2023-02-22,-0.5222811342385365,-0.4538766501051692,-0.45511940097798864,-0.45459822440828307,-0.4458922606729916
屏山,2023-02-23,-0.4222114635256722,-0.3893313656873867,-0.42802186996367036,-0.3939545224020728,-0.4448551608509403
屏山,2023-02-24,-0.45431724612893215,-0.4502396330661684,-0.42701195680095005,-0.45203635664249314,-0.428501761988475
屏山,2023-02-25,-0.5436426066113891,-0.5102060429698343,-0.47974365830741506,-0.5080717121338056,-0.463806547746014
屏山,2023-02-26,-0.5657995558875017,-0.5492384877506498,-0.5514462463106791,-0.5489787304990517,-0.563440193118016
屏山,2023-02-27,-0.5368375127270861,-0.49960235543801823,-0.5305213631941117,-0.5012177060065144,-0.5589650196821767
屏山,2023-02-28,-0.44945029987304097,-0.41444608103585545,-0.46028344162241924,-0.41746436413700594,-0.49324453552327463
屏山,2023-03-01,-0.41286501058911385,-0.39188058987580215,-0.40876611713907907,-0.3973591172476018,-0.43646478199410427
屏山,2023-03-02,-0.3030030079188093,-0.26889425709327436,-0.3170723415606125,-0.2776480942799859,-0.3451150838628243
屏山,2023-03-03,-0.286417453980704,-0.291022387323306,-0.2865265864548958,-0.3004544663648529,-0.30821694023827834
屏山,2023-03-04,-0.29517808783224825,-0.28835925221948444,-0.2784663058787126,-0.29486220615620184,-0.2840963187409324
屏山,2023-03-05,-0.2930618319695084,-0.28527932425869396,-0.2837297737161111,-0.2925441576113761,-0.3029535020806391
屏山,2023-03-06,-0.23738975672951687,-0.23989161202241704,-0.2561462366466147,-0.24905081535884593,-0.26574520497355203
屏山,2023-03-07,-0.11163921442357004,-0.10253670684695199,-0.14294720510236059,-0.1164914320990104,-0.1542105252800596
屏山,2023-03-08,-0.18943548732551307,-0.20091392639713151,-0.16123873675335804,-0.20921977730006547,-0.15659471516802817
屏山,2023-03-09,-0.27169828201351914,-0.28390803034923473,-0.25316193686962785,-0.28977408633553575,-0.23819783269051273
屏山,2023-03-10,-0.33872028296824847,-0.3337883083601804,-0.3185622061076556,-0.3358950963797691,-0.30044312869687867
屏山,2023-03-11,0.04553047667891721,0.0769097061994752,-0.05796063956270207,0.05912227412679397,-0.07654513269578503
屏山,2023-03-12,0.07607567528915092,0.053479502678133325,0.06774020398664034,0.042389400994451626,0.03541672406038947
屏山,2023-03-13,-0.031075869756440215,-0.04415440214539514,-0.0006216927647445444,-0.0528589635120695,-0.016984888440347266
屏山,2023-03-14,-0.17137593267160084,-0.16769864019950842,-0.12091153474184915,-0.17616685422457065,-0.12414277753444496
屏山,2023-03-15,-0.19870964036891636,-0.19737414024892544,-0.19387063760621287,-0.20401992802628682,-0.20147741146342676
屏山,2023-03-16,-0.15766069339567873,-0.16323471539236606,-0.17661767492534183,-0.1720843440015562,-0.2032644149186479
屏山,2023-03-17,-0.12455734440948185,-0.13127531336096182,-0.13375544307020457,-0.13740103755958374,-0.13885593935041313
屏山,2023-03-18,-0.07670803747351691,-0.08476140266583092,-0.08791262140796727,-0.09183734661169372,-0.1037510245105586
屏山,2023-03-19,-0.05556527895540415,-0.0617213247379113,-0.049160650350598044,-0.07378140546845129,-0.07346181382251797
屏山,2023-03-20,-0.05651049766323749,-0.07307909332898994,-0.04247223130926683,-0.083114109256609,-0.055878849320211095
屏山,2023-03-21,-0.025209750700651075,-0.03495682288045661,-0.03396176814713307,-0.046846018688038074,-0.05944574050841048
屏山,2023-03-22,-0.003161714314887498,0.0008063222366636467,0.01229627334484098,-0.007745384196956038,0.032152952251825725
屏山,2023-03-23,-0.08936497073951453,-0.10765740762316445,-0.05032533232708843,-0.11178443748482113,0.0006228698486816655
屏山,2023-03-24,-0.09694467665643391,-0.08345852060108537,-0.07898520957012926,-0.0910824122593571,-0.06369097743060217
屏山,2023-03-25,-0.17914719175371838,-0.18991342048621734,-0.14067772748329346,-0.19242536689720974,-0.11278667842981549
屏山,2023-03-26,0.01587980560296791,0.06450370787668476,-0.02198524706835479,0.04650172082550693,-0.07111913849758333
屏山,2023-03-27,0.05091054515988967,0.07493902213515576,0.06485976110666611,0.056750490378126996,0.0021753894685713274
屏山,2023-03-28,0.1405279433419301,0.15179954417241662,0.12679258118934178,0.13271401960611376,0.07906826313886502
屏山,2023-03-29,0.1250895862922385,0.12159489853797704,0.14800550636792464,0.10507067782204137,0.1225269468527121
屏山,2023-03-30,0.08076612343764485,0.09108073753581683,0.12547968220590167,0.0770725738775082,0.11632898212045337
屏山,2023-03-31,0.061906220690011164,0.04043059996367981,0.06933158814966736,0.02653791097308443,0.048573086052615816
屏山,2023-04-01,-0.039512602832027524,-0.03290448237892751,0.018876734117449723,-0.040332509886992586,0.018466268614122795
屏山,2023-04-02,-0.005416693139763604,0.01720934380135057,0.0003704714382906887,0.002323191886386252,-0.05554219181279827
屏山,2023-04-03,-0.002394520598932909,-0.008027062269376805,0.0012207825660027157,-0.018750750632168165,-0.029506966155942563
屏山,2023-04-04,-0.04109948680158193,-0.05392021523808415,-0.03448424691626888,-0.06289187959673252,-0.05861804622665298
屏山,2023-04-05,0.08013438976531102,0.09984641694640728,0.0718171492548245,0.08597960314078776,0.05473664452414387
屏山,2023-04-06,-0.0781670573309207,-0.06415053140048704,0.015389996828655791,-0.06967308869490395,0.017254996835793256
屏山,2023-04-07,-0.058153576546667994,-0.04344100461591189,-0.06441478513558807,-0.05681698198556061,-0.13266665594768964
屏山,2023-04-08,-0.073760332839494,-0.08980025408639952,-0.0834622825105506,-0.10098109421357396,-0.1453836165264566
屏山,2023-04-09,-0.1438514880024624,-0.16331326287481063,-0.1360472250282314,-0.1736235956677332,-0.17211826796620167
屏山,2023-04-10,-0.6274787846885312,-0.5394110446382003,-0.3597676841303594,-0.5268860082216202,-0.24248866514261389
屏山,2023-04-11,-0.7336448856777908,-0.7112755480455955,-0.69901169350905,-0.7068168765558129,-0.706085270494125
屏山,2023-04-12,-0.719704896426123,-0.7402953480172096,-0.7652806596160249,-0.7413713580034342,-0.797268494856642
屏山,2023-04-13,-0.6235846222167327,-0.6228472582817803,-0.6777800997619965,-0.6241323918505872,-0.7002262486107294
屏山,2023-04-14,-0.6534212091586371,-0.6323903099425829,-0.6436807277403356,-0.6322139528140414,-0.6388938574744822
屏山,2023-04-15,-0.7994115515418445,-0.7372637980637438,-0.7251978481608428,-0.7295711606634685,-0.7467138333595431
屏山,2023-04-16,-0.9676820142014083,-0.8996244270923414,-0.899893385069259,-0.8895786596719903,-0.8915770572113646
屏山,2023-04-17,-0.7966591694024248,-0.7501077731715571,-0.8441495738515352,-0.7455179765060935,-0.8259293478217631
屏山,2023-04-18,-0.8544318295923541,-0.8309700987469137,-0.8422127914920419,-0.8271204559137575,-0.8588772639095803
屏山,2023-04-19,-0.8573765959302266,-0.812992831225092,-0.8672859551777778,-0.8005578431976057,-0.8740527621728484
屏山,2023-04-20,-0.572336878985251,-0.5600516550221573,-0.6785943936325227,-0.5582137062604497,-0.6579236879728436
