station,1,2,3,4,5,6,7,8,9,10,11,12
华弹,10.742860215053764,14.297830188679244,18.498860215053764,20.913690476190474,23.33493087557604,23.504523809523807,24.411175115207374,24.43410138248848,21.590238095238096,17.730391705069124,15.148190476190475,10.604884792626729
屏山,5.551634408602151,7.640589622641509,12.515161290322581,16.636261904761902,19.906658986175113,22.653380952380953,24.796198156682024,24.780345622119818,20.788761904761905,16.182096774193546,11.866904761904763,6.625437788018433
岗拖,-14.941978494623656,-11.60752358490566,-8.757591397849463,-3.336904761904762,4.3633870967741935,9.793261904761906,11.492119815668202,11.689262672811061,8.741809523809524,1.9331336405529955,-7.632976190476191,-13.50437788018433
巴塘,-7.854795698924732,-4.520943396226415,-0.3006666666666667,3.0547619047619046,8.417903225806452,12.664071428571429,13.087488479262673,13.116336405529953,11.288642857142856,6.782096774193548,0.8754285714285714,-4.492834101382488
攀枝花,12.473290322580645,15.855731132075471,20.061376344086025,22.588809523809523,24.828133640552995,23.817642857142857,23.26020737327189,23.0639400921659,21.39240476190476,18.63799539170507,15.256880952380953,11.97004608294931
石鼓,5.839505376344086,7.290518867924528,10.32978494623656,13.112190476190476,16.54357142857143,18.261809523809525,17.698870967741936,17.40536866359447,16.189857142857143,13.842603686635943,10.235,7.138640552995392
金江街,11.616,14.090825471698114,17.677397849462366,20.163785714285716,22.906336405529956,22.958000000000002,21.735115207373273,21.330023041474654,20.162976190476193,17.955737327188942,15.070357142857143,12.028986175115207
阿海,5.294559139784946,7.413254716981132,10.878731182795699,13.734833333333334,16.959285714285713,17.755333333333333,17.115460829493088,16.913640552995393,15.493785714285716,12.783110599078341,9.224642857142857,6.163179723502305
