obs,pred
0.8458043932625363,0.789283744030264
0.7714397979862964,0.7687467753650663
0.45173085764503873,0.6676369181352049
0.23471186554833398,0.35782510898075137
0.07646193509395098,0.1483835374595157
0.08695984396435305,0.053544249072598776
0.16983002750229542,0.1175154527500892
0.10165249706678667,0.12290942248822757
0.0005970332705799781,0.0382338711441241
-0.017881193050207328,-0.054972577876249915
-0.11385260471788752,-0.00969446464287802
-0.11303710881711797,-0.07924497424166713
-0.16404167836239592,-0.13932829271640765
-0.1853194834943601,-0.18393389878089667
-0.2094958584191657,-0.20648269507645908
-0.20735670462228417,-0.2431609710456304
-0.3275302421157546,-0.25118636306499753
-0.30958117036507304,-0.36624573674919625
-0.29156582371233264,-0.358728358326376
-0.2250204945285461,-0.26818669163645326
-0.14796875322337683,-0.17356704088677793
0.008351101569575683,0.029156318679949986
0.10794539250851032,0.16866119406950172
0.20677853767802526,0.21908750544839495
0.295446239218579,0.3058701861293167
0.2992049135901096,0.3526334068008443
0.35251160106951906,0.3976328484286424
0.5799307962696856,0.6539667772532274
0.6663238262333306,0.6954333777964476
0.7557960718435479,0.714665980408945
0.8413195442252321,0.8164197103326101
0.8743263449550935,0.8520998263236625
0.9100545421558797,0.8694757225667045
0.9141905946643012,0.8817697910980085
0.9411396378438679,0.9251842148711055
0.9171639722899411,0.9493958938693543
0.8233369343467734,0.8849361465172831
0.8012607140153987,0.7742076729599636
0.7902580711618297,0.737142818128582
0.8368514345720575,0.7931122548749447
0.8955677923821665,0.9085238976198401
0.8916119553709689,0.9310959480066534
0.9004855503856283,0.8808477003424497
0.8825703135603147,0.8528264461858226
0.8735631596297286,0.8384401920764046
0.8725917411145543,0.8137158842790695
0.880609015719809,0.8045780800489479
0.8889748494158736,0.8218010661731332
0.9062306613536176,0.823725798550434
0.8680027754823454,0.837277161036514
0.7932993560762787,0.7838109151722106
0.6183149163928332,0.7327964548472143
0.46193971534161604,0.5682006431611837
0.3254187891368969,0.3832224943548394
0.193779040632555,0.24355112108172047
0.11029624460707557,0.12862598894790778
-0.018682179258749477,0.041713989846639835
-0.3415782953702868,-0.08847756820239792
-0.456511381679537,-0.3842463028819074
-0.48935411270112206,-0.4916886335122454
-0.5555399161231132,-0.5553819604452104
-0.5554464248819644,-0.5934165123657389
-0.5248684969173889,-0.5730039612506668
-0.4067510989346117,-0.4673891617865939
-0.29961892178681476,-0.31499772639988266
-0.30831630807172794,-0.306563658937659
-0.3142316918176446,-0.31970247277232056
-0.32278412215913854,-0.3280950182515705
-0.2860860794704101,-0.2997448233248951
-0.27889422864534213,-0.23950577515418398
-0.3805148745292259,-0.2942121600725065
-0.46642258107215206,-0.4163113054961711
-0.49089838024658605,-0.47559335951462794
-0.501784589405226,-0.5204663950484412
-0.5212340323376703,-0.5284572546681015
-0.5245264080140617,-0.5362279498347962
-0.4988046228730669,-0.5145243291990982
-0.47748170450727856,-0.49312836894617734
-0.46625972823399864,-0.4988018923352302
-0.43599590115992387,-0.46720942116551556
-0.40097331055185864,-0.4442106945619548
-0.3848777397566503,-0.40351092995446813
-0.36143930752209935,-0.3568403991705937
-0.3481443187950808,-0.372807011412535
-0.2925496780465677,-0.31235011381006766
-0.2813066885038486,-0.30347206683154426
-0.2783898508192843,-0.2994513795467244
-0.26744742819691875,-0.28484404091180887
-0.288122852938294,-0.28582658933664384
-0.28567053316332314,-0.27175675113893605
-0.27117208956452665,-0.2910867924005418
-0.2793148798709934,-0.27681133283182485
-0.2817607888179998,-0.2591171211724907
-0.3769625041631637,-0.28513273592852445
-0.49608453231154237,-0.3829768105461435
-0.5035968354955573,-0.5018429991711246
-0.4951375699178622,-0.5138495301963177
-0.4658688161269604,-0.4820003587901917
-0.45443091960626547,-0.4247930980110193
-0.4911779338975004,-0.43827492082153996
-0.4694285470732782,-0.46166010756827464
-0.41301661479857027,-0.4165908888268446
-0.3938831129016906,-0.3831351520609145
-0.3779645225099648,-0.38537766561884385
-0.3727107005942722,-0.38393763338732095
-0.35635641133903406,-0.3551157974088694
-0.3664634081023978,-0.3564386539514859
-0.39059866172097757,-0.3833892107987664
-0.3889083697607669,-0.4007350117660861
-0.3464152947492513,-0.33836994309189294
-0.3336998033185596,-0.339653562992986
-0.34476610925538703,-0.34873450080468177
-0.38345714776733447,-0.36577225555235615
-0.39158880816414077,-0.40461650098075114
-0.4327362622578141,-0.4143441607431237
-0.438729614730873,-0.46363220884109085
-0.4289389448399421,-0.4722999450466682
-0.4187588171501686,-0.4558589908948731
-0.40378143127885857,-0.44292155422567014
-0.4232653027318529,-0.43852975123312826
-0.4399923104018042,-0.47224310830800165
-0.45398183517140134,-0.4894535398940898
-0.492053991346703,-0.49145882313757405
-0.4939192158070187,-0.49134595101373635
-0.49074137432097426,-0.4816284714087333
-0.5141291135269912,-0.4940208393021594
-0.5039014091833887,-0.46896735329670336
-0.5235371222839122,-0.47708892257541735
-0.4632570863658911,-0.39946160170212175
-0.4452533148191977,-0.41646584800177794
-0.43690241004195784,-0.39252208818887824
-0.42033119142749537,-0.35903821501132627
-0.32676800654268073,-0.293462894554157
-0.31986339642613276,-0.3307335785148615
-0.19584288727782462,-0.21061312327053214
-0.18893238572909624,-0.19365467283915927
-0.20812728020766366,-0.21698513011012308
-0.21855372021816533,-0.24249255319105534
-0.242549716407072,-0.24487925101866745
-0.3256100804213544,-0.26803016058698703
-0.35462729825392736,-0.3321411114101755
-0.33108519462085817,-0.32970185072920644
-0.34416105768647953,-0.3609913212383218
-0.35606641041291826,-0.3716852649175452
-0.31921893013714725,-0.33252528621189925
-0.29386116724145084,-0.31996760206031477
-0.27228056920720095,-0.30299535054096277
-0.26185745332971794,-0.2914571364345273
-0.2734552347126568,-0.30555252890481577
-0.2697420297320596,-0.30489188714712356
-0.26676075729050036,-0.3117733470515775
-0.2799194268839964,-0.31892379461270814
-0.2869095443864966,-0.32183612097389
-0.26606191768285314,-0.28707655239092333
-0.2828218698853997,-0.31677046873085873
-0.30598395388301847,-0.36931785893334473
-0.3597435248064562,-0.3806361757046466
-0.400572871242151,-0.43563722127126264
-0.5346616895878429,-0.47249586113645337
-0.596767950762729,-0.5864578554078792
-0.6642946263411071,-0.6436230302886552
-0.7221681383524408,-0.6620279831390337
-0.8388856311379913,-0.7218068169652201
-0.8913949422095586,-0.8836934008815549
-1.0405425580057577,-0.909528859499883
-1.0966014495460323,-1.0737869748869326
-1.1153023095945864,-1.1185713569803293
-1.1050072321978384,-1.112056531139974
-1.0976105613552574,-1.128703670578201
-1.1152853327723842,-1.1569753031825523
-1.1630809045045079,-1.1789562514872325
-1.2430961103957794,-1.2133163898723007
-1.2681417906245935,-1.282209640278442
-1.277032065663864,-1.297988706122663
-1.3151203379483545,-1.2919108850552201
-1.363033916402639,-1.367764038969103
-1.4118219792788944,-1.4021053010273872
-1.4586381189608881,-1.445536998420277
-1.4914357961081675,-1.4840264223286932
