rmse,mae,r2,nse,kge,pbias,pearson_r,mape_pct,willmott_d,model,phase,target,task,accuracy,precision,recall,f1,auc,mcc,brier,csi,far,specificity,npv
,,,,,,,,,gru_daily_hybrid,test,flash_label,cls,0.9870345744680851,0.5194805194805194,0.49382716049382713,0.5063291139240506,0.9540848908442281,0.49992893005390326,0.010625445303231748,0.3389830508474576,0.4805194805194805,0.9937657961246841,0.9930964808890386
,,,,,,,,,gru_daily_hybrid,train,flash_label,cls,0.995812569213732,0.6242038216560509,0.9849246231155779,0.7641325536062378,0.9996559092637106,0.7823835921911387,0.0029183431768053363,0.6182965299684543,0.37579617834394907,0.9958880719238945,0.9998950388356308
,,,,,,,,,gru_daily_hybrid,valid,flash_label,cls,0.9945,0.41509433962264153,0.9166666666666666,0.5714285714285715,0.9968624497991968,0.6148522939393173,0.004103017454980768,0.4,0.5849056603773585,0.9948125836680054,0.999663695981167
,,,,,,,,,knn,test,flash_label,cls,0.9896941489361702,0.6301369863013698,0.5679012345679012,0.5974025974025974,0.9784163832464872,0.5930186862063215,0.00837791754028027,0.42592592592592593,0.3698630136986301,0.9954507160909857,0.9941107184923439
,,,,,,,,,knn,train,flash_label,cls,0.9951550387596899,0.7610619469026548,0.4321608040201005,0.5512820512820513,0.9960139758625163,0.5713949140151597,0.003584491060019754,0.3805309734513274,0.23893805309734514,0.9990591351012301,0.9960740715005385
,,,,,,,,,knn,valid,flash_label,cls,0.997,0.6071428571428571,0.7083333333333334,0.6538461538461539,0.9930904172244533,0.6543040978055412,0.002361636106512087,0.4857142857142857,0.39285714285714285,0.9981593038821954,0.9988278633623576
,,,,,,,,,linear_lstsq,test,flash_label,cls,0.866688829787234,0.09173272933182333,1.0,0.16804979253112035,0.9324347093513058,0.2816679468686809,0.13331117021276595,0.09173272933182333,0.9082672706681767,0.8648694187026116,1.0
,,,,,,,,,linear_lstsq,train,flash_label,cls,0.8791528239202658,0.053914928203738825,1.0,0.10231362467866324,0.9391574032128793,0.21761038515825834,0.12084717607973422,0.053914928203738825,0.9460850717962612,0.8783148064257588,1.0
,,,,,,,,,linear_lstsq,valid,flash_label,cls,0.8675,0.029304029304029304,1.0,0.056939501779359435,0.9334839357429718,0.15939150514276476,0.1325,0.029304029304029304,0.9706959706959707,0.8669678714859438,1.0
,,,,,,,,,lstm_baseline,test,flash_label,cls,0.9810505319148937,0.39622641509433965,0.7777777777777778,0.525,0.9856885810269691,0.5471987343067937,0.014386491755243975,0.3559322033898305,0.6037735849056604,0.9838247683235046,0.9969267543110808
,,,,,,,,,lstm_baseline,train,flash_label,cls,0.9929401993355482,0.49221183800623053,0.7939698492462312,0.6076923076923076,0.9953511853094095,0.6219923819800199,0.005813183886758257,0.43646408839779005,0.5077881619937694,0.994319963759278,0.9985651793525809
,,,,,,,,,lstm_baseline,valid,flash_label,cls,0.9955,0.45161290322580644,0.5833333333333334,0.509090909090909,0.9918563141454707,0.511061293623285,0.004538431811488488,0.34146341463414637,0.5483870967741935,0.9971552878179384,0.9983246775004189
,,,,,,,,,multitask_elasticnet,test,flash_label,cls,0.9896941489361702,0.6301369863013698,0.5679012345679012,0.5974025974025974,0.9784163832464872,0.5930186862063215,0.00837791754028027,0.42592592592592593,0.3698630136986301,0.9954507160909857,0.9941107184923439
,,,,,,,,,multitask_elasticnet,train,flash_label,cls,0.9951550387596899,0.7610619469026548,0.4321608040201005,0.5512820512820513,0.9960139758625163,0.5713949140151597,0.003584491060019754,0.3805309734513274,0.23893805309734514,0.9990591351012301,0.9960740715005385
,,,,,,,,,multitask_elasticnet,valid,flash_label,cls,0.997,0.6071428571428571,0.7083333333333334,0.6538461538461539,0.9930904172244533,0.6543040978055412,0.002361636106512087,0.4857142857142857,0.39285714285714285,0.9981593038821954,0.9988278633623576
,,,,,,,,,multitask_lasso,test,flash_label,cls,0.9896941489361702,0.6301369863013698,0.5679012345679012,0.5974025974025974,0.9784163832464872,0.5930186862063215,0.00837791754028027,0.42592592592592593,0.3698630136986301,0.9954507160909857,0.9941107184923439
,,,,,,,,,multitask_lasso,train,flash_label,cls,0.9951550387596899,0.7610619469026548,0.4321608040201005,0.5512820512820513,0.9960139758625163,0.5713949140151597,0.003584491060019754,0.3805309734513274,0.23893805309734514,0.9990591351012301,0.9960740715005385
,,,,,,,,,multitask_lasso,valid,flash_label,cls,0.997,0.6071428571428571,0.7083333333333334,0.6538461538461539,0.9930904172244533,0.6543040978055412,0.002361636106512087,0.4857142857142857,0.39285714285714285,0.9981593038821954,0.9988278633623576
,,,,,,,,,persistence,test,flash_label,cls,0.8636968085106383,0.08990011098779134,1.0,0.164969450101833,0.9309182813816343,0.27835086248430135,0.1363031914893617,0.08990011098779134,0.9100998890122086,0.8618365627632687,1.0
,,,,,,,,,persistence,train,flash_label,cls,0.876937984496124,0.05299600532623169,1.0,0.10065756196256954,0.9380423040735966,0.2154738605019139,0.12306201550387597,0.05299600532623169,0.9470039946737683,0.8760846081471931,1.0
,,,,,,,,,persistence,valid,flash_label,cls,0.8658333333333333,0.028950542822677925,1.0,0.056271981242672915,0.9326472556894243,0.15827427398633528,0.13416666666666666,0.028950542822677925,0.971049457177322,0.8652945113788487,1.0
,,,,,,,,,random_forest,test,flash_label,cls,0.9896941489361702,0.6301369863013698,0.5679012345679012,0.5974025974025974,0.9784163832464872,0.5930186862063215,0.00837791754028027,0.42592592592592593,0.3698630136986301,0.9954507160909857,0.9941107184923439
,,,,,,,,,random_forest,train,flash_label,cls,0.9951550387596899,0.7610619469026548,0.4321608040201005,0.5512820512820513,0.9960139758625163,0.5713949140151597,0.003584491060019754,0.3805309734513274,0.23893805309734514,0.9990591351012301,0.9960740715005385
,,,,,,,,,random_forest,valid,flash_label,cls,0.997,0.6071428571428571,0.7083333333333334,0.6538461538461539,0.9930904172244533,0.6543040978055412,0.002361636106512087,0.4857142857142857,0.39285714285714285,0.9981593038821954,0.9988278633623576
,,,,,,,,,ridge,test,flash_label,cls,0.9896941489361702,0.6301369863013698,0.5679012345679012,0.5974025974025974,0.9784163832464872,0.5930186862063215,0.00837791754028027,0.42592592592592593,0.3698630136986301,0.9954507160909857,0.9941107184923439
