rmse,mae,r2,nse,kge,pbias,pearson_r,mape_pct,willmott_d,model,phase,target,task,accuracy,precision,recall,f1,auc,mcc,brier,csi,far,specificity,npv
2.4398696312395414,2.142728182204187,-6.336766388088883,-6.336766388088883,-13.400488805184992,-284.32918228029126,-0.03400587102001793,1186.0195254531657,0.35011294205814103,cnn_baseline_recursive,test_recursive,idx_30,reg,,,,,,,,,,,
2.164892184902278,1.8389279772851488,-5.592277686312415,-5.592277686312415,-8.691518854666782,-254.0953847238249,-0.049460965331582674,1205.997065166036,0.36226637594783995,cnn_baseline_recursive,test_recursive,idx_90,reg,,,,,,,,,,,
2.588559150878683,2.230641735720024,-4.921874726536023,-4.921874726536023,-67.08321387358747,-267.6057031149737,0.005761874511711842,1780.5533151222992,0.36693192737113844,cnn_baseline_recursive,valid_recursive,idx_30,reg,,,,,,,,,,,
2.444589581542784,1.9836761475719253,-3.702418814882149,-3.702418814882149,-46.161837896442215,-216.556772751782,-0.1337281658634438,971.1220198282497,0.38420905155059637,cnn_baseline_recursive,valid_recursive,idx_90,reg,,,,,,,,,,,
0.4292219860805768,0.31203432364334677,0.7729427532044395,0.7729427532044395,0.7381376871271627,2.050140612100815,0.8845074386368467,177.37986703223913,0.9256910166509051,extra_trees_recursive,test_recursive,idx_30,reg,,,,,,,,,,,
0.39442577657995004,0.28762378055779153,0.7811767187010633,0.7811767187010633,0.6823515838106857,6.6350947146221015,0.8867683326976488,165.38580811452158,0.9324807279428794,extra_trees_recursive,test_recursive,idx_90,reg,,,,,,,,,,,
0.45384205896142166,0.32549369658991767,0.81796600068195,0.81796600068195,-1.0348635663028318,-7.94096739652645,0.9188567929808439,303.57448868291766,0.9398033110735908,extra_trees_recursive,valid_recursive,idx_30,reg,,,,,,,,,,,
0.46092876806517513,0.3245703492322207,0.8328228093776118,0.8328228093776118,-1.4193259068593789,-11.047930689188458,0.936210016147081,168.10457837858468,0.9437652552485493,extra_trees_recursive,valid_recursive,idx_90,reg,,,,,,,,,,,
0.42491804610419376,0.3340320287213558,0.7774734680658335,0.7774734680658335,-0.7444508519820803,34.16217642874956,0.9479130167238112,136.60236772218187,0.9280579686498016,fusion_daily_stacking_recursive,test_recursive,idx_30,reg,,,,,,,,,,,
0.5556147318961996,0.42389512137908075,0.5657793708882588,0.5657793708882588,0.5688128040557411,-0.6791102668261828,0.7617513154612354,188.31686171288322,0.8248125688476117,fusion_daily_stacking_recursive,test_recursive,idx_90,reg,,,,,,,,,,,
0.37421979719757664,0.2887048618198102,0.8762353701828355,0.8762353701828355,-3.2017436150933474,16.49265886958456,0.9637734094319704,236.83296407709554,0.960288294495544,fusion_daily_stacking_recursive,valid_recursive,idx_30,reg,,,,,,,,,,,
0.7596177853975452,0.5866792949913435,0.5459542211569686,0.5459542211569686,-1.4975079036246806,-11.26368311439369,0.7650417093462655,251.34067811263122,0.8044258163096648,fusion_daily_stacking_recursive,valid_recursive,idx_90,reg,,,,,,,,,,,
0.3057470183450721,0.23046195709717587,0.8847884793341146,0.8847884793341146,0.2926508153341958,13.902384409838126,0.9479130173448558,123.79447254786722,0.9685714873168523,fusion_daily_stacking_recursive_regcal,test_recursive,idx_30,reg,,,,,,,,,,,
0.5526441723814087,0.4293404591041348,0.5704100259833841,0.5704100259833841,0.5783129437855474,8.053506437052867,0.7617513159342427,231.8866436221373,0.8611772645579495,fusion_daily_stacking_recursive_regcal,test_recursive,idx_90,reg,,,,,,,,,,,
0.2837186595736446,0.21962395032454557,0.9288591863864749,0.9288591863864749,0.9487678494129685,-6.239009784101628e-07,0.9637734102922612,242.50976853970437,0.981240609434236,fusion_daily_stacking_recursive_regcal,valid_recursive,idx_30,reg,,,,,,,,,,,
0.7259691676858311,0.580151481181909,0.5852888175256727,0.5852888175256727,0.667718806061806,-2.178557385077693e-07,0.765041709663695,328.8131054004966,0.8545721433552579,fusion_daily_stacking_recursive_regcal,valid_recursive,idx_90,reg,,,,,,,,,,,
0.7520471367967562,0.6081885742832758,0.3029537867344253,0.3029537867344253,0.41219344960761695,-4.5810738241784215,0.5639838457006209,264.79492803013665,0.707698024915115,fusion_meta_all_daily_recursive,test_recursive,idx_30,reg,,,,,,,,,,,
5.900659912391376,3.5015576959101895,-47.97383533334204,-47.97383533334204,-16.042276345195443,-429.0199698271642,0.13695230998989108,2707.858512552133,0.12732987011168584,fusion_meta_all_daily_recursive,test_recursive,idx_90,reg,,,,,,,,,,,
0.9381736004732819,0.7392610540375475,0.22212566066538408,0.22212566066538408,-5.4013503842869435,25.04258822202561,0.5170782757365547,263.15055765719035,0.66228754450149,fusion_meta_all_daily_recursive,valid_recursive,idx_30,reg,,,,,,,,,,,
4.597914110657906,2.9299184715350823,-15.63531780091893,-15.63531780091893,-37.2687090725817,175.27880936634747,0.01643526774668303,1791.5183893605683,0.19349681865082036,fusion_meta_all_daily_recursive,valid_recursive,idx_90,reg,,,,,,,,,,,
0.7668041454834537,0.6041682707183681,0.27532988419982585,0.27532988419982585,-0.37790000644236765,-24.555510370574055,0.5639838430386197,274.0013566307126,0.6698041881167511,fusion_meta_all_daily_recursive_regcal,test_recursive,idx_30,reg,,,,,,,,,,,
0.8663558018363597,0.7241153106671319,-0.05573646864185,-0.05573646864185,-0.7074447971176929,29.169965451238603,0.13695230892403748,107.72328008644382,0.2841855474429843,fusion_meta_all_daily_recursive_regcal,test_recursive,idx_90,reg,,,,,,,,,,,
0.9104809243747745,0.7064083221567491,0.26736994398134806,0.26736994398134806,0.3170455404401066,-1.2241392402020744e-06,0.5170782764536809,271.48920186514647,0.6328522317379558,fusion_meta_all_daily_recursive_regcal,valid_recursive,idx_30,reg,,,,,,,,,,,
1.1271627813271603,0.9225941556638442,0.0002701180430849659,0.0002701180430849659,-0.3909705834029249,3.8001813497420973e-08,0.01643526823093395,114.93207698906332,0.016089601742005577,fusion_meta_all_daily_recursive_regcal,valid_recursive,idx_90,reg,,,,,,,,,,,
0.20476918278221187,0.1453952930260013,0.9483226015730772,0.9483226015730772,0.81075961771215,3.6584941407090708,0.9743177285989529,67.52195311012824,0.9864986242355928,fusion_targetwise_blend_recursive,test_recursive,idx_30,reg,,,,,,,,,,,
0.3516843449017519,0.2666328771843341,0.8260321404403113,0.8260321404403113,0.39710773622749573,15.654584774531106,0.9187827493203641,135.64370016223705,0.952031020550785,fusion_targetwise_blend_recursive,test_recursive,idx_90,reg,,,,,,,,,,,
0.20438898327615093,0.14663869490888842,0.9630803142643416,0.9630803142643416,0.8886408547119864,-0.41376901904736524,0.9814543797006251,104.71382969718697,0.9903888431670639,fusion_targetwise_blend_recursive,valid_recursive,idx_30,reg,,,,,,,,,,,
0.38513051765376927,0.2850102143167372,0.8832853800833774,0.8832853800833774,0.2666227551564889,3.26083368486543,0.9484959538165338,147.00055621604537,0.964048529369354,fusion_targetwise_blend_recursive,valid_recursive,idx_90,reg,,,,,,,,,,,
0.32681651702507364,0.24350221870365726,0.8683625555545715,0.8683625555545715,0.5922980071457437,7.799463897733363,0.9342798112655961,118.46253103253676,0.9631624987559763,fusion_taskwise_recursive,test_recursive,idx_30,reg,,,,,,,,,,,
0.3516843449017519,0.2666328771843341,0.8260321404403113,0.8260321404403113,0.39710773622749573,15.654584774531106,0.9187827493203641,135.64370016223705,0.952031020550785,fusion_taskwise_recursive,test_recursive,idx_90,reg,,,,,,,,,,,
0.38137851772669634,0.2574467078683056,0.8714549131619143,0.8714549131619143,0.20642217355192327,-3.067846599303396,0.9360881686520638,264.704732781092,0.9623480673112641,fusion_taskwise_recursive,valid_recursive,idx_30,reg,,,,,,,,,,,
0.38513051765376927,0.2850102143167372,0.8832853800833774,0.8832853800833774,0.2666227551564889,3.26083368486543,0.9484959538165338,147.00055621604537,0.964048529369354,fusion_taskwise_recursive,valid_recursive,idx_90,reg,,,,,,,,,,,
